movie_id,title,year,certificate,runtime,genre,gross_us_canada,idx
364569,Oldeuboi,2003,R,120,Drama,2458200,78
364569,Oldeuboi,2003,R,120,Mystery,2458200,78
364569,Oldeuboi,2003,R,120,Thriller,2458200,78
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,Dark Comedy,9440272,79
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,Farce,9440272,79
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,Political Drama,9440272,79
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,Quirky Comedy,9440272,79
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,Satire,9440272,79
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,Tragedy,9440272,79
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,Comedy,9440272,79
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,War,9440272,79
82096,Das Boot,1981,,149,Epic,11487676,80
82096,Das Boot,1981,,149,War Epic,11487676,80
82096,Das Boot,1981,,149,Drama,11487676,80
82096,Das Boot,1981,,149,War,11487676,80
112573,Braveheart,1995,R,178,Action Epic,75609945,81
112573,Braveheart,1995,R,178,Costume Drama,75609945,81
112573,Braveheart,1995,R,178,Epic,75609945,81
112573,Braveheart,1995,R,178,Period Drama,75609945,81
112573,Braveheart,1995,R,178,War Epic,75609945,81
112573,Braveheart,1995,R,178,Biography,75609945,81
112573,Braveheart,1995,R,178,Drama,75609945,81
112573,Braveheart,1995,R,178,War,75609945,81
5311514,Kimi no Na wa.,2016,,106,Anime,5017246,82
5311514,Kimi no Na wa.,2016,,106,Hand-Drawn Animation,5017246,82
5311514,Kimi no Na wa.,2016,,106,Psychological Drama,5017246,82
5311514,Kimi no Na wa.,2016,,106,Shōjo,5017246,82
5311514,Kimi no Na wa.,2016,,106,Animation,5017246,82
5311514,Kimi no Na wa.,2016,,106,Drama,5017246,82
5311514,Kimi no Na wa.,2016,,106,Fantasy,5017246,82
5311514,Kimi no Na wa.,2016,,106,Romance,5017246,82
119698,Mononoke-hime,1997,PG-13,133,Action Epic,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Adult Animation,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Adventure Epic,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Anime,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Dark Fantasy,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Epic,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Fantasy Epic,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Hand-Drawn Animation,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Quest,11696687,83
119698,Mononoke-hime,1997,PG-13,133,Supernatural Fantasy,11696687,83
169547,American Beauty,1999,R,122,Psychological Drama,130096601,84
169547,American Beauty,1999,R,122,Tragedy,130096601,84
169547,American Beauty,1999,R,122,Drama,130096601,84
1187043,3 Idiots,2009,PG-13,170,Buddy Comedy,6532874,85
1187043,3 Idiots,2009,PG-13,170,Coming-of-Age,6532874,85
1187043,3 Idiots,2009,PG-13,170,Quirky Comedy,6532874,85
1187043,3 Idiots,2009,PG-13,170,Satire,6532874,85
1187043,3 Idiots,2009,PG-13,170,Comedy,6532874,85
1187043,3 Idiots,2009,PG-13,170,Drama,6532874,85
7286456,Joker,2019,R,122,Psychological Drama,335477657,86
7286456,Joker,2019,R,122,Psychological Thriller,335477657,86
7286456,Joker,2019,R,122,Tragedy,335477657,86
7286456,Joker,2019,R,122,Crime,335477657,86
7286456,Joker,2019,R,122,Drama,335477657,86
7286456,Joker,2019,R,122,Thriller,335477657,86
8267604,Capharnaüm,2018,R,126,Coming-of-Age,1661096,87
8267604,Capharnaüm,2018,R,126,Legal Drama,1661096,87
8267604,Capharnaüm,2018,R,126,Psychological Drama,1661096,87
8267604,Capharnaüm,2018,R,126,Drama,1661096,87
87843,Once Upon a Time in America,1984,R,229,Dark Comedy,5321508,88
87843,Once Upon a Time in America,1984,R,229,Epic,5321508,88
87843,Once Upon a Time in America,1984,R,229,Gangster,5321508,88
87843,Once Upon a Time in America,1984,R,229,Period Drama,5321508,88
87843,Once Upon a Time in America,1984,R,229,Crime,5321508,88
87843,Once Upon a Time in America,1984,R,229,Drama,5321508,88
45152,Singin' in the Rain,1952,G,103,Classic Musical,1884537,89
45152,Singin' in the Rain,1952,G,103,Feel-Good Romance,1884537,89
45152,Singin' in the Rain,1952,G,103,Jukebox Musical,1884537,89
45152,Singin' in the Rain,1952,G,103,Romantic Comedy,1884537,89
45152,Singin' in the Rain,1952,G,103,Satire,1884537,89
45152,Singin' in the Rain,1952,G,103,Comedy,1884537,89
45152,Singin' in the Rain,1952,G,103,Musical,1884537,89
45152,Singin' in the Rain,1952,G,103,Romance,1884537,89
91251,Idi i smotri,1985,Not Rated,142,Epic,71909,90
91251,Idi i smotri,1985,Not Rated,142,Period Drama,71909,90
91251,Idi i smotri,1985,Not Rated,142,Psychological Drama,71909,90
91251,Idi i smotri,1985,Not Rated,142,Tragedy,71909,90
91251,Idi i smotri,1985,Not Rated,142,War Epic,71909,90
91251,Idi i smotri,1985,Not Rated,142,Drama,71909,90
91251,Idi i smotri,1985,Not Rated,142,Thriller,71909,90
91251,Idi i smotri,1985,Not Rated,142,War,71909,90
180093,Requiem for a Dream,2000,NC-17,102,Psychological Drama,3635482,91
180093,Requiem for a Dream,2000,NC-17,102,Tragedy,3635482,91
180093,Requiem for a Dream,2000,NC-17,102,Drama,3635482,91
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Action Epic,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Adventure Epic,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Dark Fantasy,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Dystopian Sci-Fi,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Epic,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Fantasy Epic,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Globetrotting Adventure,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Quest,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Sci-Fi Epic,316566101,92
86190,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,Space Sci-Fi,316566101,92
435761,Toy Story 3,2010,G,103,Computer Animation,415004880,93
435761,Toy Story 3,2010,G,103,Psychological Drama,415004880,93
435761,Toy Story 3,2010,G,103,Supernatural Fantasy,415004880,93
435761,Toy Story 3,2010,G,103,Urban Adventure,415004880,93
435761,Toy Story 3,2010,G,103,Adventure,415004880,93
435761,Toy Story 3,2010,G,103,Animation,415004880,93
435761,Toy Story 3,2010,G,103,Comedy,415004880,93
435761,Toy Story 3,2010,G,103,Family,415004880,93
435761,Toy Story 3,2010,G,103,Fantasy,415004880,93
2106476,Jagten,2012,R,115,Psychological Drama,613308,94
2106476,Jagten,2012,R,115,Tragedy,613308,94
2106476,Jagten,2012,R,115,Drama,613308,94
44741,Ikiru,1952,Not Rated,143,Psychological Drama,60239,95
44741,Ikiru,1952,Not Rated,143,Tragedy,60239,95
44741,Ikiru,1952,Not Rated,143,Drama,60239,95
338013,Eternal Sunshine of the Spotless Mind,2004,R,108,Dark Romance,34400301,96
338013,Eternal Sunshine of the Spotless Mind,2004,R,108,Psychological Drama,34400301,96
338013,Eternal Sunshine of the Spotless Mind,2004,R,108,Drama,34400301,96
338013,Eternal Sunshine of the Spotless Mind,2004,R,108,Romance,34400301,96
338013,Eternal Sunshine of the Spotless Mind,2004,R,108,Sci-Fi,34400301,96
1255953,Incendies,2010,R,131,Suspense Mystery,2071334,97
1255953,Incendies,2010,R,131,Drama,2071334,97
1255953,Incendies,2010,R,131,Mystery,2071334,97
1255953,Incendies,2010,R,131,War,2071334,97
53604,The Apartment,1960,Approved,125,Dark Comedy,18600000,98
53604,The Apartment,1960,Approved,125,Farce,18600000,98
53604,The Apartment,1960,Approved,125,Feel-Good Romance,18600000,98
53604,The Apartment,1960,Approved,125,Holiday Comedy,18600000,98
53604,The Apartment,1960,Approved,125,Holiday Romance,18600000,98
53604,The Apartment,1960,Approved,125,Quirky Comedy,18600000,98
53604,The Apartment,1960,Approved,125,Romantic Comedy,18600000,98
53604,The Apartment,1960,Approved,125,Satire,18600000,98
53604,The Apartment,1960,Approved,125,Workplace Drama,18600000,98
53604,The Apartment,1960,Approved,125,Comedy,18600000,98
56172,Lawrence of Arabia,1962,PG,227,Adventure Epic,45306425,99
56172,Lawrence of Arabia,1962,PG,227,Desert Adventure,45306425,99
56172,Lawrence of Arabia,1962,PG,227,Epic,45306425,99
56172,Lawrence of Arabia,1962,PG,227,Tragedy,45306425,99
56172,Lawrence of Arabia,1962,PG,227,War Epic,45306425,99
56172,Lawrence of Arabia,1962,PG,227,Adventure,45306425,99
56172,Lawrence of Arabia,1962,PG,227,Biography,45306425,99
56172,Lawrence of Arabia,1962,PG,227,Drama,45306425,99
56172,Lawrence of Arabia,1962,PG,227,War,45306425,99
62622,2001: A Space Odyssey,1968,G,149,Adventure Epic,60481243,100
62622,2001: A Space Odyssey,1968,G,149,Artificial Intelligence,60481243,100
62622,2001: A Space Odyssey,1968,G,149,Epic,60481243,100
62622,2001: A Space Odyssey,1968,G,149,Psychological Drama,60481243,100
62622,2001: A Space Odyssey,1968,G,149,Sci-Fi Epic,60481243,100
62622,2001: A Space Odyssey,1968,G,149,Space Sci-Fi,60481243,100
62622,2001: A Space Odyssey,1968,G,149,Adventure,60481243,100
62622,2001: A Space Odyssey,1968,G,149,Sci-Fi,60481243,100
105236,Reservoir Dogs,1992,R,99,Gangster,2832029,101
105236,Reservoir Dogs,1992,R,99,Heist,2832029,101
105236,Reservoir Dogs,1992,R,99,Crime,2832029,101
105236,Reservoir Dogs,1992,R,99,Thriller,2832029,101
86250,Scarface,1983,R,170,Drug Crime,45967303,102
86250,Scarface,1983,R,170,Epic,45967303,102
86250,Scarface,1983,R,170,Gangster,45967303,102
86250,Scarface,1983,R,170,Tragedy,45967303,102
86250,Scarface,1983,R,170,Crime,45967303,102
86250,Scarface,1983,R,170,Drama,45967303,102
113277,Heat,1995,R,170,Action Epic,67436818,103
113277,Heat,1995,R,170,Cop Drama,67436818,103
113277,Heat,1995,R,170,Epic,67436818,103
113277,Heat,1995,R,170,Gangster,67436818,103
113277,Heat,1995,R,170,Heist,67436818,103
113277,Heat,1995,R,170,Action,67436818,103
113277,Heat,1995,R,170,Crime,67436818,103
113277,Heat,1995,R,170,Drama,67436818,103
36775,Double Indemnity,1944,Approved,107,Film Noir,,104
36775,Double Indemnity,1944,Approved,107,Hard-boiled Detective,,104
36775,Double Indemnity,1944,Approved,107,Crime,,104
36775,Double Indemnity,1944,Approved,107,Drama,,104
36775,Double Indemnity,1944,Approved,107,Mystery,,104
36775,Double Indemnity,1944,Approved,107,Thriller,,104
53125,North by Northwest,1959,Approved,136,Spy,66728,105
53125,North by Northwest,1959,Approved,136,Adventure,66728,105
53125,North by Northwest,1959,Approved,136,Drama,66728,105
53125,North by Northwest,1959,Approved,136,Mystery,66728,105
53125,North by Northwest,1959,Approved,136,Thriller,66728,105
1049413,Up,2009,PG,96,Buddy Comedy,293004164,106
1049413,Up,2009,PG,96,Coming-of-Age,293004164,106
1049413,Up,2009,PG,96,Computer Animation,293004164,106
1049413,Up,2009,PG,96,Globetrotting Adventure,293004164,106
1049413,Up,2009,PG,96,Quest,293004164,106
1049413,Up,2009,PG,96,Adventure,293004164,106
1049413,Up,2009,PG,96,Animation,293004164,106
1049413,Up,2009,PG,96,Comedy,293004164,106
1049413,Up,2009,PG,96,Drama,293004164,106
1049413,Up,2009,PG,96,Family,293004164,106
22100,M - Eine Stadt sucht einen Mörder,1931,Passed,99,Psychological Thriller,35566,107
22100,M - Eine Stadt sucht einen Mörder,1931,Passed,99,Serial Killer,35566,107
22100,M - Eine Stadt sucht einen Mörder,1931,Passed,99,Suspense Mystery,35566,107
22100,M - Eine Stadt sucht einen Mörder,1931,Passed,99,Crime,35566,107
22100,M - Eine Stadt sucht einen Mörder,1931,Passed,99,Mystery,35566,107
22100,M - Eine Stadt sucht einen Mörder,1931,Passed,99,Thriller,35566,107
33467,Citizen Kane,1941,PG,119,Epic,1627530,108
33467,Citizen Kane,1941,PG,119,Period Drama,1627530,108
33467,Citizen Kane,1941,PG,119,Tragedy,1627530,108
33467,Citizen Kane,1941,PG,119,Drama,1627530,108
33467,Citizen Kane,1941,PG,119,Mystery,1627530,108
93058,Full Metal Jacket,1987,R,116,Dark Comedy,46357676,109
93058,Full Metal Jacket,1987,R,116,Period Drama,46357676,109
93058,Full Metal Jacket,1987,R,116,Psychological Drama,46357676,109
93058,Full Metal Jacket,1987,R,116,Drama,46357676,109
93058,Full Metal Jacket,1987,R,116,War,46357676,109
52357,Vertigo,1958,PG,128,Conspiracy Thriller,7863310,110
52357,Vertigo,1958,PG,128,Dark Romance,7863310,110
52357,Vertigo,1958,PG,128,Psychological Thriller,7863310,110
52357,Vertigo,1958,PG,128,Suspense Mystery,7863310,110
52357,Vertigo,1958,PG,128,Tragedy,7863310,110
52357,Vertigo,1958,PG,128,Mystery,7863310,110
52357,Vertigo,1958,PG,128,Romance,7863310,110
52357,Vertigo,1958,PG,128,Thriller,7863310,110
211915,Le fabuleux destin d'Amélie Poulain,2001,R,122,Feel-Good Romance,33712444,111
211915,Le fabuleux destin d'Amélie Poulain,2001,R,122,Quirky Comedy,33712444,111
211915,Le fabuleux destin d'Amélie Poulain,2001,R,122,Romantic Comedy,33712444,111
211915,Le fabuleux destin d'Amélie Poulain,2001,R,122,Comedy,33712444,111
211915,Le fabuleux destin d'Amélie Poulain,2001,R,122,Romance,33712444,111
986264,Taare Zameen Par,2007,PG,162,Coming-of-Age,1223869,112
986264,Taare Zameen Par,2007,PG,162,Drama,1223869,112
986264,Taare Zameen Par,2007,PG,162,Family,1223869,112
1832382,Jodaeiye Nader az Simin,2011,PG-13,123,Legal Drama,7099055,113
1832382,Jodaeiye Nader az Simin,2011,PG-13,123,Psychological Drama,7099055,113
1832382,Jodaeiye Nader az Simin,2011,PG-13,123,Drama,7099055,113
56592,To Kill a Mockingbird,1962,Approved,129,Legal Drama,592237,114
56592,To Kill a Mockingbird,1962,Approved,129,Period Drama,592237,114
56592,To Kill a Mockingbird,1962,Approved,129,Crime,592237,114
56592,To Kill a Mockingbird,1962,Approved,129,Drama,592237,114
95016,Die Hard,1988,R,132,Dark Comedy,85892546,115
95016,Die Hard,1988,R,132,Disaster,85892546,115
95016,Die Hard,1988,R,132,One-Person Army Action,85892546,115
95016,Die Hard,1988,R,132,Action,85892546,115
95016,Die Hard,1988,R,132,Holiday,85892546,115
95016,Die Hard,1988,R,132,Thriller,85892546,115
70735,The Sting,1973,PG,129,Caper,156000000,116
70735,The Sting,1973,PG,129,Comedy,156000000,116
70735,The Sting,1973,PG,129,Crime,156000000,116
70735,The Sting,1973,PG,129,Drama,156000000,116
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Action Epic,197171806,117
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Adventure Epic,197171806,117
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Desert Adventure,197171806,117
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Epic,197171806,117
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Globetrotting Adventure,197171806,117
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Quest,197171806,117
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Action,197171806,117
97576,Indiana Jones and the Last Crusade,1989,PG-13,127,Adventure,197171806,117
66921,A Clockwork Orange,1971,R,136,Dark Comedy,26617553,118
66921,A Clockwork Orange,1971,R,136,Dystopian Sci-Fi,26617553,118
66921,A Clockwork Orange,1971,R,136,Crime,26617553,118
66921,A Clockwork Orange,1971,R,136,Sci-Fi,26617553,118
17136,Metropolis,1927,Not Rated,153,Dystopian Sci-Fi,1236166,119
17136,Metropolis,1927,Not Rated,153,Epic,1236166,119
17136,Metropolis,1927,Not Rated,153,Sci-Fi Epic,1236166,119
17136,Metropolis,1927,Not Rated,153,Steampunk,1236166,119
17136,Metropolis,1927,Not Rated,153,Drama,1236166,119
17136,Metropolis,1927,Not Rated,153,Sci-Fi,1236166,119
208092,Snatch,2000,R,102,Caper,30328156,120
208092,Snatch,2000,R,102,Dark Comedy,30328156,120
208092,Snatch,2000,R,102,Gangster,30328156,120
208092,Snatch,2000,R,102,Comedy,30328156,120
208092,Snatch,2000,R,102,Crime,30328156,120
8579674,1917,2019,R,119,Epic,159227644,121
8579674,1917,2019,R,119,Period Drama,159227644,121
8579674,1917,2019,R,119,War Epic,159227644,121
8579674,1917,2019,R,119,Action,159227644,121
8579674,1917,2019,R,119,Drama,159227644,121
8579674,1917,2019,R,119,War,159227644,121
15398776,Oppenheimer,2023,R,180,Docudrama,330078895,122
15398776,Oppenheimer,2023,R,180,Epic,330078895,122
15398776,Oppenheimer,2023,R,180,Historical Epic,330078895,122
15398776,Oppenheimer,2023,R,180,Period Drama,330078895,122
15398776,Oppenheimer,2023,R,180,Psychological Drama,330078895,122
15398776,Oppenheimer,2023,R,180,Biography,330078895,122
15398776,Oppenheimer,2023,R,180,Drama,330078895,122
15398776,Oppenheimer,2023,R,180,History,330078895,122
119488,L.A. Confidential,1997,R,138,Conspiracy Thriller,64616940,123
119488,L.A. Confidential,1997,R,138,Cop Drama,64616940,123
119488,L.A. Confidential,1997,R,138,Hard-boiled Detective,64616940,123
119488,L.A. Confidential,1997,R,138,Period Drama,64616940,123
119488,L.A. Confidential,1997,R,138,Police Procedural,64616940,123
119488,L.A. Confidential,1997,R,138,Suspense Mystery,64616940,123
119488,L.A. Confidential,1997,R,138,Whodunnit,64616940,123
119488,L.A. Confidential,1997,R,138,Crime,64616940,123
119488,L.A. Confidential,1997,R,138,Drama,64616940,123
119488,L.A. Confidential,1997,R,138,Mystery,64616940,123
363163,Der Untergang,2004,R,156,Docudrama,5509040,124
363163,Der Untergang,2004,R,156,Political Drama,5509040,124
363163,Der Untergang,2004,R,156,Tragedy,5509040,124
363163,Der Untergang,2004,R,156,Biography,5509040,124
363163,Der Untergang,2004,R,156,Drama,5509040,124
363163,Der Untergang,2004,R,156,History,5509040,124
363163,Der Untergang,2004,R,156,War,5509040,124
40522,Ladri di biciclette,1948,Not Rated,89,Psychological Drama,371111,125
40522,Ladri di biciclette,1948,Not Rated,89,Quest,371111,125
40522,Ladri di biciclette,1948,Not Rated,89,Tragedy,371111,125
40522,Ladri di biciclette,1948,Not Rated,89,Drama,371111,125
40522,Ladri di biciclette,1948,Not Rated,89,Financial Drama,371111,125
5074352,Dangal,2016,Not Rated,161,Coming-of-Age,12391761,126
5074352,Dangal,2016,Not Rated,161,Martial Arts,12391761,126
5074352,Dangal,2016,Not Rated,161,Action,12391761,126
5074352,Dangal,2016,Not Rated,161,Biography,12391761,126
5074352,Dangal,2016,Not Rated,161,Drama,12391761,126
5074352,Dangal,2016,Not Rated,161,Sport,12391761,126
993846,The Wolf of Wall Street,2013,R,180,Dark Comedy,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Docudrama,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Epic,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Raunchy Comedy,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Satire,116900694,127
993846,The Wolf of Wall Street,2013,R,180,True Crime,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Biography,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Comedy,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Crime,116900694,127
993846,The Wolf of Wall Street,2013,R,180,Drama,116900694,127
6966692,Green Book,2018,PG-13,130,Docudrama,85080171,128
6966692,Green Book,2018,PG-13,130,Period Drama,85080171,128
6966692,Green Book,2018,PG-13,130,Road Trip,85080171,128
6966692,Green Book,2018,PG-13,130,Biography,85080171,128
6966692,Green Book,2018,PG-13,130,Comedy,85080171,128
6966692,Green Book,2018,PG-13,130,Drama,85080171,128
6966692,Green Book,2018,PG-13,130,Holiday,85080171,128
6966692,Green Book,2018,PG-13,130,Music,85080171,128
120382,The Truman Show,1998,PG,103,Dark Comedy,125618201,129
120382,The Truman Show,1998,PG,103,High-Concept Comedy,125618201,129
120382,The Truman Show,1998,PG,103,Psychological Drama,125618201,129
120382,The Truman Show,1998,PG,103,Satire,125618201,129
120382,The Truman Show,1998,PG,103,Showbiz Drama,125618201,129
120382,The Truman Show,1998,PG,103,Comedy,125618201,129
120382,The Truman Show,1998,PG,103,Drama,125618201,129
8503618,Hamilton,2020,PG-13,160,Epic,15697148,130
8503618,Hamilton,2020,PG-13,160,Historical Epic,15697148,130
8503618,Hamilton,2020,PG-13,160,Biography,15697148,130
8503618,Hamilton,2020,PG-13,160,Drama,15697148,130
8503618,Hamilton,2020,PG-13,160,History,15697148,130
8503618,Hamilton,2020,PG-13,160,Musical,15697148,130
75314,Taxi Driver,1976,R,114,Psychological Drama,28262574,131
75314,Taxi Driver,1976,R,114,Crime,28262574,131
75314,Taxi Driver,1976,R,114,Drama,28262574,131
372784,Batman Begins,2005,PG-13,140,Action Epic,206863479,132
372784,Batman Begins,2005,PG-13,140,Epic,206863479,132
372784,Batman Begins,2005,PG-13,140,Superhero,206863479,132
372784,Batman Begins,2005,PG-13,140,Tragedy,206863479,132
372784,Batman Begins,2005,PG-13,140,Action,206863479,132
372784,Batman Begins,2005,PG-13,140,Crime,206863479,132
372784,Batman Begins,2005,PG-13,140,Drama,206863479,132
372784,Batman Begins,2005,PG-13,140,Thriller,206863479,132
252488,Hababam Sinifi: Sinifta Kaldi,1975,,95,Satire,,133
252488,Hababam Sinifi: Sinifta Kaldi,1975,,95,Comedy,,133
59578,Per qualche dollaro in più,1965,R,132,One-Person Army Action,15000000,134
59578,Per qualche dollaro in più,1965,R,132,Period Drama,15000000,134
59578,Per qualche dollaro in più,1965,R,132,Quest,15000000,134
59578,Per qualche dollaro in più,1965,R,132,Spaghetti Western,15000000,134
59578,Per qualche dollaro in più,1965,R,132,Drama,15000000,134
59578,Per qualche dollaro in più,1965,R,132,Western,15000000,134
55031,Judgment at Nuremberg,1961,Approved,179,Legal Drama,,135
55031,Judgment at Nuremberg,1961,Approved,179,Drama,,135
55031,Judgment at Nuremberg,1961,Approved,179,History,,135
55031,Judgment at Nuremberg,1961,Approved,179,War,,135
1130884,Shutter Island,2010,R,138,Psychological Thriller,128012934,136
1130884,Shutter Island,2010,R,138,Suspense Mystery,128012934,136
1130884,Shutter Island,2010,R,138,Drama,128012934,136
1130884,Shutter Island,2010,R,138,Mystery,128012934,136
1130884,Shutter Island,2010,R,138,Thriller,128012934,136
53291,Some Like It Hot,1959,Approved,121,Buddy Comedy,,137
53291,Some Like It Hot,1959,Approved,121,Farce,,137
53291,Some Like It Hot,1959,Approved,121,Romantic Comedy,,137
53291,Some Like It Hot,1959,Approved,121,Satire,,137
53291,Some Like It Hot,1959,Approved,121,Screwball Comedy,,137
53291,Some Like It Hot,1959,Approved,121,Comedy,,137
53291,Some Like It Hot,1959,Approved,121,Music,,137
53291,Some Like It Hot,1959,Approved,121,Romance,,137
107290,Jurassic Park,1993,PG-13,127,Dinosaur Adventure,407185075,138
107290,Jurassic Park,1993,PG-13,127,Jungle Adventure,407185075,138
107290,Jurassic Park,1993,PG-13,127,Action,407185075,138
107290,Jurassic Park,1993,PG-13,127,Adventure,407185075,138
107290,Jurassic Park,1993,PG-13,127,Sci-Fi,407185075,138
107290,Jurassic Park,1993,PG-13,127,Thriller,407185075,138
12349,The Kid,1921,Passed,68,Buddy Comedy,,139
12349,The Kid,1921,Passed,68,Farce,,139
12349,The Kid,1921,Passed,68,Slapstick,,139
12349,The Kid,1921,Passed,68,Comedy,,139
12349,The Kid,1921,Passed,68,Drama,,139
12349,The Kid,1921,Passed,68,Family,,139
10272386,The Father,2020,PG-13,97,Psychological Drama,2122771,140
10272386,The Father,2020,PG-13,97,Drama,2122771,140
10272386,The Father,2020,PG-13,97,Mystery,2122771,140
469494,There Will Be Blood,2007,R,158,Epic,40222514,141
469494,There Will Be Blood,2007,R,158,Period Drama,40222514,141
469494,There Will Be Blood,2007,R,158,Psychological Drama,40222514,141
469494,There Will Be Blood,2007,R,158,Tragedy,40222514,141
469494,There Will Be Blood,2007,R,158,Drama,40222514,141
42192,All About Eve,1950,Approved,138,Showbiz Drama,63463,142
42192,All About Eve,1950,Approved,138,Drama,63463,142
167404,The Sixth Sense,1999,PG-13,107,Psychological Drama,293506292,143
167404,The Sixth Sense,1999,PG-13,107,Psychological Thriller,293506292,143
167404,The Sixth Sense,1999,PG-13,107,Suspense Mystery,293506292,143
167404,The Sixth Sense,1999,PG-13,107,Drama,293506292,143
167404,The Sixth Sense,1999,PG-13,107,Mystery,293506292,143
167404,The Sixth Sense,1999,PG-13,107,Thriller,293506292,143
89881,Ran,1985,R,160,Epic,4314927,144
89881,Ran,1985,R,160,Period Drama,4314927,144
89881,Ran,1985,R,160,Samurai,4314927,144
89881,Ran,1985,R,160,Tragedy,4314927,144
89881,Ran,1985,R,160,War Epic,4314927,144
89881,Ran,1985,R,160,Action,4314927,144
89881,Ran,1985,R,160,Drama,4314927,144
89881,Ran,1985,R,160,War,4314927,144
112641,Casino,1995,R,178,Docudrama,42512375,145
112641,Casino,1995,R,178,Epic,42512375,145
112641,Casino,1995,R,178,Gangster,42512375,145
112641,Casino,1995,R,178,True Crime,42512375,145
112641,Casino,1995,R,178,Crime,42512375,145
112641,Casino,1995,R,178,Drama,42512375,145
1745960,Top Gun: Maverick,2022,PG-13,130,Action Epic,718732821,146
1745960,Top Gun: Maverick,2022,PG-13,130,Epic,718732821,146
1745960,Top Gun: Maverick,2022,PG-13,130,Action,718732821,146
1745960,Top Gun: Maverick,2022,PG-13,130,Drama,718732821,146
477348,No Country for Old Men,2007,R,122,Contemporary Western,74283625,147
477348,No Country for Old Men,2007,R,122,Psychological Thriller,74283625,147
477348,No Country for Old Men,2007,R,122,Serial Killer,74283625,147
477348,No Country for Old Men,2007,R,122,Crime,74283625,147
477348,No Country for Old Men,2007,R,122,Drama,74283625,147
477348,No Country for Old Men,2007,R,122,Thriller,74283625,147
84787,The Thing,1982,R,109,Alien Invasion,20063820,148
84787,The Thing,1982,R,109,Body Horror,20063820,148
84787,The Thing,1982,R,109,Monster Horror,20063820,148
84787,The Thing,1982,R,109,Psychological Horror,20063820,148
84787,The Thing,1982,R,109,Supernatural Horror,20063820,148
84787,The Thing,1982,R,109,Suspense Mystery,20063820,148
84787,The Thing,1982,R,109,Tragedy,20063820,148
84787,The Thing,1982,R,109,Horror,20063820,148
84787,The Thing,1982,R,109,Mystery,20063820,148
84787,The Thing,1982,R,109,Sci-Fi,20063820,148
105695,Unforgiven,1992,R,130,Period Drama,101167799,149
105695,Unforgiven,1992,R,130,Tragedy,101167799,149
105695,Unforgiven,1992,R,130,Drama,101167799,149
105695,Unforgiven,1992,R,130,Western,101167799,149
457430,El laberinto del fauno,2006,R,118,Coming-of-Age,37646380,150
457430,El laberinto del fauno,2006,R,118,Dark Fantasy,37646380,150
457430,El laberinto del fauno,2006,R,118,Fairy Tale,37646380,150
457430,El laberinto del fauno,2006,R,118,Period Drama,37646380,150
457430,El laberinto del fauno,2006,R,118,Supernatural Fantasy,37646380,150
